Gaia16adw
#Date,JD,averagemag.
2014-08-24 19:05:44,2456894.296,null
2014-11-09 03:16:30,2456970.636,null
2014-11-09 05:02:53,2456970.710,null
2015-01-07 22:12:37,2457030.425,null
2015-02-01 20:17:50,2457055.346,null
2015-02-01 22:04:42,2457055.420,null
2015-02-01 22:04:52,2457055.420,null
2015-03-08 07:42:08,2457089.821,null
2015-03-08 09:28:37,2457089.895,null
2015-04-06 07:27:28,2457118.811,null
2015-04-06 09:13:46,2457118.885,null
2015-07-15 13:56:51,2457219.081,null
2015-09-19 23:14:27,2457285.468,null
2015-10-16 18:49:23,2457312.284,null
2015-12-15 16:12:44,2457372.176,null
2015-12-15 17:59:27,2457372.250,null
2016-02-14 11:02:11,2457432.960,17.41
2016-02-14 15:15:51,2457433.136,17.41
2016-03-19 20:38:39,2457467.360,18.38
2016-03-19 22:25:13,2457467.434,18.35
2016-04-18 14:21:41,2457497.098,19.14
2016-04-18 16:08:15,2457497.172,18.89
2016-05-22 07:57:01,2457530.831,20.05
2016-05-22 09:43:35,2457530.905,20.05
2016-06-23 21:28:22,2457563.395,null
2016-06-24 01:42:06,2457563.571,null

