"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"68792","AT 2020wqk","21:25:15.737","-24:12:26.51","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgx","PS1 - GPC1","","1","1","","20.15","w-PS1","2020-09-10 07:26:24.000","PS1_Bot1","",""
"68791","AT 2020wqj","23:40:39.906","+08:37:23.56","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgw","PS1 - GPC1","","1","1","","21.42","w-PS1","2020-08-14 14:12:28.800","PS1_Bot1","",""
"68790","AT 2020wqi","16:49:40.780","+57:15:03.74","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgv","PS1 - GPC1","","1","1","","20.05","i-Sloan","2020-09-25 06:01:26.400","PS1_Bot1","",""
"68789","AT 2020wqh","00:26:20.475","-01:02:50.82","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgu","PS1 - GPC1","","1","1","","21.25","w-PS1","2020-08-22 12:08:38.400","PS1_Bot1","",""
"68788","AT 2020wqg","22:01:01.878","-28:09:18.08","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgt","PS1 - GPC1","","1","1","","20.55","w-PS1","2020-09-10 07:33:36.000","PS1_Bot1","",""
"68787","AT 2020wqf","23:03:47.286","-03:11:51.61","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgs","PS1 - GPC1","","1","1","","21.16","w-PS1","2020-07-17 12:28:48.000","PS1_Bot1","",""
"68786","AT 2020wqe","03:06:20.419","+05:47:33.45","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgr","PS1 - GPC1","","1","1","","20.86","w-PS1","2020-09-19 13:32:09.600","PS1_Bot1","",""
"68785","AT 2020wqd","03:42:34.735","-04:24:25.56","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgq","PS1 - GPC1","","1","1","","21.64","w-PS1","2020-09-14 13:46:33.600","PS1_Bot1","",""
"68784","AT 2020wqc","22:09:28.924","-20:55:38.50","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgp","PS1 - GPC1","","1","1","","19.76","w-PS1","2020-09-18 08:32:38.400","PS1_Bot1","",""
"68783","AT 2020wqb","23:54:41.503","+26:05:47.27","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgo","PS1 - GPC1","","1","1","","21.3","w-PS1","2020-08-18 09:02:52.800","PS1_Bot1","",""
"68782","AT 2020wqa","02:44:38.922","+33:11:55.06","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgm","PS1 - GPC1","","1","1","","21.5","w-PS1","2020-09-22 14:00:57.600","PS1_Bot1","",""
"68781","AT 2020wpz","03:21:07.771","-13:47:09.73","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgl","PS1 - GPC1","","1","1","","21.14","w-PS1","2020-09-12 14:41:16.800","PS1_Bot1","",""
"68780","AT 2020wpy","03:22:57.423","-18:23:43.99","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgk","PS1 - GPC1","","1","1","","21.2","w-PS1","2020-09-13 13:22:04.800","PS1_Bot1","",""
"68779","AT 2020wpx","02:51:38.671","+24:45:50.78","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgj","PS1 - GPC1","","1","1","","20.81","i-Sloan","2020-09-02 12:23:02.400","PS1_Bot1","",""
"68778","AT 2020wpw","00:00:17.621","+15:56:36.66","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgi","PS1 - GPC1","","1","1","","20.89","w-PS1","2020-08-18 10:30:43.200","PS1_Bot1","",""
"68777","AT 2020wpv","01:15:08.013","+19:54:03.61","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgh","PS1 - GPC1","","1","1","","21.6","w-PS1","2020-09-17 09:56:09.600","PS1_Bot1","",""
"68776","AT 2020wpu","23:20:49.963","-07:22:37.59","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgf","PS1 - GPC1","","1","1","","20.44","w-PS1","2020-09-10 08:31:12.000","PS1_Bot1","",""
"68775","AT 2020wpt","22:07:47.424","-26:04:57.43","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jge","PS1 - GPC1","","1","1","","21.39","w-PS1","2020-09-11 08:06:43.200","PS1_Bot1","",""
"68774","AT 2020wps","23:06:41.297","-14:54:07.52","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jgd","PS1 - GPC1","","1","1","","19.85","i-Sloan","2020-08-11 12:08:38.400","PS1_Bot1","",""
"68773","AT 2020wpr","03:46:07.577","+11:15:35.00","","","","","ZTF","ZTF","","ZTF","ZTF20accvoom","P48 - ZTF-Cam","","1","1","","20.5515","r-ZTF","2020-08-25 10:44:06.720","ZTF_CLU_PUBLIC","",""
"68772","SN 2020wpq","02:04:50.860","-17:45:40.40","SN Ib","0.038","","","ZTF, Pan-STARRS1, ATLAS","ZTF, Pan-STARRS1, ATLAS","ePESSTO+","ATLAS; Pan-STARRS1; ZTF","ZTF20acjbzrh","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.7425","r-ZTF","2020-10-14 08:00:14.400","ZTF_CLU_PUBLIC","","TESS-Sector30"
"68771","AT 2020wpp","03:03:10.725","-00:15:26.65","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20jfx","PS1 - GPC1","","1","1","","20.55","r-Sloan","2020-09-28 13:35:02.400","YSE_Bot1","",""
"68770","AT 2020wpo","21:43:32.753","+02:28:41.67","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20jfz","PS1 - GPC1","","1","1","","20.8","r-Sloan","2020-10-08 07:23:31.200","YSE_Bot1","",""
"68769","AT 2020wpn","00:03:52.255","+23:37:24.95","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20jft","PS1 - GPC1","","1","1","","21.12","r-Sloan","2020-09-21 11:28:19.200","YSE_Bot1","",""
"68768","AT 2020wpm","03:31:13.426","-02:47:07.47","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20jfv","PS1 - GPC1","","1","1","","20.02","r-Sloan","2020-09-28 13:33:35.000","YSE_Bot1","",""
"68767","AT 2020wpl","02:55:02.468","-11:49:30.25","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jfs","PS1 - GPC1","","1","1","","20.9","w-PS1","2020-09-15 11:18:14.400","PS1_Bot1","","TESS-Sector30;TESS-active sector/s (30,31);TESS-Sector31"
"68766","AT 2020wpk","00:59:45.230","+14:54:07.42","","","SDSS J005945.13+145410.3","0.247","ALeRCE","ZTF","","ZTF","ZTF20acjcgbs","P48 - ZTF-Cam","","1","1","","20.5745","g-ZTF","2020-10-08 08:44:39.002","ALeRCE","",""
"68765","AT 2020wpj","04:38:39.165","-19:31:58.79","","","WISEA J043839.17-193158.7","","ALeRCE","ZTF","","ZTF","ZTF20acjevit","P48 - ZTF-Cam","","1","1","","20.2408","g-ZTF","2020-10-08 09:40:08.996","ALeRCE","",""
"68764","AT 2020wpi","00:03:28.910","-14:46:15.02","","","WISEA J000328.84-144616.6","","ALeRCE","ZTF","","ZTF","ZTF20aciyxij","P48 - ZTF-Cam","","1","1","","20.7443","r-ZTF","2020-10-08 06:04:00.002","ALeRCE","",""
"68763","AT 2020wph","02:31:51.368","+07:27:13.22","","","SDSS J023151.08+072712.8","0.101","ALeRCE, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1; ZTF","ZTF20acikujk","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.3547","g-ZTF","2020-10-08 08:50:07.002","ALeRCE","","TESS-Sector30;TESS-active sector/s (30,31);TESS-Sector31"
"68762","AT 2020wpg","02:40:47.510","+02:13:42.39","","","SDSS J024047.65+021345.2","0.09","ALeRCE, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20acjaynj","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.6367","g-ZTF","2020-10-08 08:50:07.002","ALeRCE","","TESS-Sector30;TESS-active sector/s (30,31);TESS-Sector31"
"68761","AT 2020wpf","21:20:35.321","-26:19:48.14","","","WISEA J212035.43-261949.6","0.033853","ALeRCE","ZTF","","ZTF","ZTF20aciwupq","P48 - ZTF-Cam","","1","1","","19.9486","g-ZTF","2020-10-09 04:02:14.001","ALeRCE","",""
"68760","AT 2020wpe","01:16:31.452","+03:24:31.03","","","SDSS J011631.32+032429.0","0.084","ALeRCE, ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1; ZTF","ZTF20aciqtvg","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.4819","r-ZTF","2020-10-12 07:43:24.004","ALeRCE","",""
"68759","AT 2020wpd","21:41:51.725","-13:38:17.50","","","WISEA J214151.65-133813.6","","ALeRCE, ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1; ZTF","ZTF20aciwhcb","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.3159","r-ZTF","2020-10-12 04:34:19.001","ALeRCE","",""
"68758","AT 2020wpc","01:06:20.629","-13:12:46.49","","","WISEA J010620.66-131247.3","","ALeRCE, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20acjcqlb","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.8778","g-ZTF","2020-10-12 06:58:43.997","ALeRCE","","TESS-Sector30;TESS-active sector/s (30,31);TESS-Sector31"
"68757","AT 2020wpb","04:57:16.796","-07:11:56.79","","","WISEA J045716.78-071156.7","","ALeRCE","ZTF","","ZTF","ZTF20acisczh","P48 - ZTF-Cam","","1","1","","19.9186","g-ZTF","2020-10-12 09:56:59.997","ALeRCE","",""
"68756","AT 2020wpa","00:15:25.292","+13:52:10.09","","","WISEA J001525.17+135209.7","0.08305","ALeRCE","ZTF","","ZTF","ZTF20acizbuw","P48 - ZTF-Cam","","1","1","","20.1885","g-ZTF","2020-10-12 06:27:47.002","ALeRCE","",""
"68755","AT 2020woz","23:30:34.051","+18:26:07.45","","","SDSS J233034.14+182607.3","0.122","ALeRCE","ZTF","","ZTF","ZTF20acixykq","P48 - ZTF-Cam","","1","1","","20.9293","r-ZTF","2020-10-12 04:54:38.002","ALeRCE","",""
"68754","AT 2020woy","03:12:17.258","+15:55:09.39","","","","","ALeRCE, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20acjbdqw","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.4272","g-ZTF","2020-10-12 09:29:58.001","ALeRCE","",""
